24-0000010776,02-0000179481,180,20131204,20131204,209441.15,557760.0687,한길HC,,6,2,1,5492506,1,2013-0201-048,24-010776,15504,1,1
24-0000010799,02-0000179507,180,20140707,20140707,209902.8493,557396.0635,한길HC,,6,2,1,6401421,1,2013-0201-048,24-010799,15527,1,1
24-0000010798,02-0000179506,180,20140707,20140707,209908.4883,557413.1305,한길HC,,6,2,1,6401431,1,2013-0201-048,24-010798,15526,1,1
24-0000010795,02-0000179503,180,20140707,20140707,209775.95,557460.85,한길HC,,6,2,1,6401144,1,2013-0201-048,24-010795,15523,1,1
24-0000010794,02-0000179502,180,20140707,20140707,209748.2375,557468.4312,한길HC,,6,2,1,6401146,1,2013-0201-048,24-010794,15522,1,1
24-0000009731,02-0000166646,180,20131224,20131224,205643.0182,549207.2415,한길HC,,6,2,1,5214995,1,2013-0401-006,24-009731,14459,1,1
24-0000009636,02-0000151107,180,20131204,20140612,183783.35,552653.4937,한길에이치씨,,6,2,1,3812810,1,2015-0111-001,24-009636,14364,1,2
24-0000006682,02-0000164701,180,20100917,20220621,197562.575,552994.1312,대한신호,0,1,2,1,3352742,1,2021-0201-130,24-006682,12477,1,4
24-0000011692,02-0000181527,180,20151130,20151130,191781.2482,552465.1913,관급,,6,2,1,2341243,1,2015-0201-061,24-011692,16420,1,1
24-0000009874,02-0000178550,180,20131231,20200401,198201.281,552979.0876,대한신호,,6,2,1,3372045,1,2020-0101-111,24-009874,14602,1,2
24-0000011754,02-0000171491,180,20151020,20151020,185055.8875,546140.6687,신흥IND,,1,2,1,1108773,1,2015-1701-003,24-011754,16482,1,1
24-0000017762,02-0000215355,,20201117,20201117,206216.0108,550407.5267,대한신호㈜,,1,2,1,5237033,1,2020-1701-007,24-017762,22490,,1
24-0000017839,02-0000124093,,20200601,20200601,201670.3427,557414.9166,한길에이치씨,,1,2,1,4431932,1,2020-0101-114,24-017839,22567,,1
24-0000011547,02-0000180779,180,20150622,20150622,190010.2976,540990.6583,진우산전(주),,6,2,1,2008642,1,2014-0201-072,24-011547,16275,1,1
24-0000010937,02-0000179857,0,20141121,20220721,201741.1375,546323.3875,양광시스템,,6,2,1,4149115,1,2014-0201-065,24-010937,15665,1,2
24-0000017771,02-0000015411,,20201128,20201128,207044.4559,551500.1911,대한신호㈜,,1,2,1,5249758,1,2020-1701-007,24-017771,22499,,1
24-0000009279,02-0000177077,180,20000101,20000101,190080.0043,542076.4869,,,6,2,1,2100865,1,2013-0201-025,24-009279,14007,1,4
24-0000004608,02-0000097720,180,20070601,20130807,191667.375,544552.2312,대한신호,0801-211(수),6,2,1,2135962,1,2013-0201-016,24-004608,8061,1,4
24-0000009611,02-0000177837,180,20131109,20131109,191552.6108,544773.7842,대한신호,,1,2,1,2136706,1,2013-0201-016,24-009611,14339,1,2
24-0000002414,02-0000029279,180,20070601,20070601,191532.3677,544758.0164,,,6,1,1,,1,2013-0201-016,24-002414,3215,1,3
24-0000009311,02-0000017299,180,20130715,20130715,198515.5625,541401,,,1,2,1,3079632,1,2013-0201-014,24-009311,14039,1,1
24-0000009235,02-0000176943,180,20120917,20120917,202050.2,539988.6062,한길에이치씨,,6,2,1,40467410,1,2012-1101-002,24-009235,13963,1,1
24-0000009233,02-0000176940,180,20120917,20120917,201697.0263,539655.17,양광시스템,,6,2,1,4045081,1,2012-1101-002,24-009233,13961,1,1
24-0000004871,02-0000067042,180,20151009,20151009,200576.9647,552381.6707,삼일안전시스템,,6,1,1,,1,2015-0101-097,24-004871,5606,1,4
24-0000001749,02-0000120055,180,20151014,20151014,201818.0129,553752.6444,삼일안전시스템,,6,2,1,4344201,1,2015-0101-094,24-001749,9811,1,4
24-0000000022,02-0000003706,180,20000101,20150213,193537.3541,553580.3912,대한신호,,6,2,1,2373761,1,2015-0101-025,24-000022,360,1,4
24-0000002677,02-0000050620,180,20070601,20151231,198041.1,549843.5312,,,6,2,1,3266711,1,2015-0101-025,24-002677,4405,1,4
24-0000000923,02-0000103780,180,20120201,20151231,197925.1151,550609.0331,한길,,6,2,1,3267471,1,2015-0101-025,24-000923,8535,1,4
24-0000001489,02-0000008512,180,20070601,20151210,192640.1364,554293.3627,신흥IND,,6,2,1,,1,2015-0101-121,24-001489,880,1,2
24-0000005442,02-0000157176,180,20080707,20151210,193042.925,560636.5563,신흥IND,0,6,2,1,24677710,1,2015-0101-121,24-005442,11579,1,1
24-0000017763,02-0000215356,,20201117,20201117,206195.4483,550410.0267,대한신호㈜,,1,2,1,5237034,1,2020-1701-007,24-017763,22491,,1
24-0000017770,02-0000015412,,20201128,20201128,207034.2059,551510.0661,대한신호㈜,,1,2,1,5249757,1,2020-1701-007,24-017770,22498,,1
24-0000013189,02-0000177002,180,20220831,20220831,195726.7125,553442.2062,휴먼테크,,1,2,1,3323034,1,2022-9901-002,24-013189,17917,1,2
24-0000001082,02-0000098176,180,20070601,20140411,201681.8097,543355.7846,대한신호,,6,1,1,,1,2015-0101-028,24-001082,8091,1,3
24-0000017769,02-0000160609,,20201128,20201128,207029.9559,551518.6286,대한신호㈜,,1,2,1,5249756,1,2020-1701-007,24-017769,22497,,1
24-0000006755,02-0000165829,180,20101210,20151210,192942.875,558356.6187,신흥IND,0,6,2,1,2463521,1,2015-0101-121,24-006755,12526,1,2
24-0000005586,02-0000157793,180,20090722,20151210,192678.225,559946.1585,신흥IND,0,6,2,1,2466031,1,2015-0101-121,24-005586,11661,1,2
24-0000001960,02-0000104537,180,20070601,20151210,195403.1875,549091.4062,신흥IND,,1,2,1,3214461,1,2015-0101-121,24-001960,8651,1,2
24-0000011846,02-0000180272,180,20151210,20151210,196115.6374,549581.3526,대한신호,,6,1,1,3225861,1,2015-0101-121,24-011846,16574,1,2
24-0000017768,02-0000015409,,20201128,20201128,207036.8934,551532.5036,대한신호㈜,,1,2,1,5249755,1,2020-1701-007,24-017768,22496,,1
24-0000001982,02-0000004724,180,20070601,20151210,195260.7375,549617.4187,신흥IND,,6,2,1,3215177,1,2015-0101-121,24-001982,480,1,2
24-0000017834,02-0000124115,,20200601,20200601,201599.7177,557474.1978,한길에이치씨,,1,2,1,4431841,1,2020-0101-114,24-017834,22562,,1
24-0000019202,02-0000219691,,20201123,20201123,207421.975,552849.7187,대한신호㈜,,1,2,1,5352411,1,2020-0501-010,24-019202,23930,,1
24-0000004093,02-0000066465,180,20140612,20140612,186054.35,552393.1312,한길에이치씨,,6,2,1,1321724,1,2015-0111-001,24-004093,5567,1,2
24-0000011629,02-0000180074,0,20150408,20150408,188046.0169,546404.2149,㈜한길에이치씨,,6,2,1,1169733,1,2015-0101-046,24-011629,16357,1,1
24-0000013901,02-0000196293,180,,,187478.5625,543815.85,,,1,2,1,1154614,1,,24-013901,18629,1,1
24-0000013903,02-0000196294,180,,,187474.3089,543780.7826,,,1,2,1,1154507,1,,24-013903,18631,1,1
24-0000001827,02-0000075173,180,20070601,20161223,201797.1933,555010.515,,,1,2,1,,1,2016-0101-135,24-001827,6175,1,4
24-0000001826,02-0000075156,180,20070601,20161223,201790.4733,555017.2497,,,1,2,1,,1,2016-0101-135,24-001826,6174,1,4
24-0000006284,02-0000069490,180,20100430,20170425,200284.0051,552646.5533,대한신호,0,1,2,1,,1,2017-0101-007,24-006284,5788,1,2
24-0000006283,02-0000139612,180,20100430,20170425,200285.0675,552661.0679,대한신호,0,1,2,1,4311281,1,2017-0101-007,24-006283,10998,1,2
24-0000004836,02-0000073831,180,20080806,20170425,200214.6441,552948.7555,대한신호,,1,2,1,4312036,1,2017-0101-007,24-004836,6122,1,2
24-0000001159,02-0000039653,180,20191213,20200708,205986.3375,544561.5687,신흥트래픽㈜,,6,2,1,5125667,1,2020-0101-096,24-001159,3909,1,2
24-0000006716,02-0000036435,180,20131225,20200617,204789.8313,543767.3437,신흥트래픽㈜,0,3,2,1,5104205,1,2020-0101-096,24-006716,3637,1,2
24-0000001319,02-0000037503,180,20161026,20200528,205029.425,542994.3312,신흥트래픽㈜,,1,2,1,5102745,1,2020-0101-096,24-001319,3743,1,2
24-0000010503,02-0000033466,180,20131201,20200410,203917.6817,542089.3178,신흥트래픽㈜,,1,2,1,4180464,1,2020-0101-096,24-010503,15231,1,2
24-0000007583,02-0000170252,180,20111229,20170425,201088.2776,552488.0886,대한신호,0,1,2,1,4321841,1,2017-0101-007,24-007583,13067,1,2
24-0000007585,02-0000170255,180,20111226,20170425,201707.6,552741.7062,대한신호,0,1,2,1,4341091,1,2017-0101-007,24-007585,13069,1,2
24-0000017516,02-0000179100,,20200528,20200528,207572.912,544015.542,신흥트래픽㈜,,1,2,1,5154752,1,2020-0101-096,24-017516,22244,,1
24-0000017515,02-0000179101,,20200528,20200528,207567.7875,544033.6375,신흥트래픽㈜,,1,2,1,5154756,1,2020-0101-096,24-017515,22243,,1
24-0000013978,02-0000135173,180,20170428,20170428,198703.3819,553263.6958,대한신호,,1,2,1,3383003,1,2017-0101-007,24-013978,18706,1,1
24-0000013977,02-0000135176,180,20170428,20170428,198684.8034,553268.3404,대한신호,,1,2,1,3383004,1,2017-0101-007,24-013977,18705,1,1
24-0000013976,02-0000135169,180,20170428,20170428,198685.9127,553314.5586,대한신호,,1,2,1,3383012,1,2017-0101-007,24-013976,18704,1,1
24-0000013975,02-0000135168,180,20170428,20170428,198666.749,553320.4098,대한신호,,1,2,1,3373911,1,2017-0101-007,24-013975,18703,1,1
24-0000013162,02-0000196069,180,20170907,20170907,192821.0943,547443.3505,진우산전,,1,2,1,2261231,1,2017-0201-063,24-013162,17890,1,1
24-0000010888,02-0000179679,180,20141110,20171124,196139.2282,550901.6432,대한신호,,1,2,1,3228932,1,2017-0101-008,24-010888,15616,1,2
24-0000009896,02-0000001148,180,20131226,20171124,198970.45,548260.2062,대한신호,,1,2,1,3283504,1,2017-0101-008,24-009896,14624,1,2
24-0000009895,02-0000001131,180,20131226,20171124,198975.1375,548273.7062,대한신호,,1,2,1,3283503,1,2017-0101-008,24-009895,14623,1,2
24-0000005259,02-0000061534,180,20090421,20171124,197506.1959,549144.0993,대한신호,0,1,2,1,3254671,1,2017-0101-008,24-005259,5249,1,2
24-0000017514,02-0000179104,,20200528,20200528,207619.3495,544032.917,신흥트래픽㈜,,1,2,1,5154854,1,2020-0101-096,24-017514,22242,,1
24-0000006482,02-0000162797,180,20101030,20171124,197542.7202,549521.6455,대한신호(주),0,1,2,1,,1,2017-0101-008,24-006482,12349,1,2
24-0000013215,02-0000000018,180,20171124,20171124,197929.8677,550433.0167,대한신호,,1,2,1,3267531,1,2017-0101-008,24-013215,17943,1,1
24-0000011864,02-0000091263,180,,,201057.6778,557819.4722,,,1,2,1,4422716,1,,24-011864,16592,1,1
24-0000013188,02-0000177001,180,,,195740.1,553441.0937,,,1,2,1,3323132,1,,24-013188,17916,1,1
24-0000004032,02-0000009459,180,20150213,20171130,198337.8136,550291.2588,대한신호,,1,2,1,3277301,1,2017-0101-010,24-004032,956,1,2
24-0000001191,02-0000055307,180,20100410,20171130,198133.1689,546817.8063,삼일안전시스템,,1,2,1,3260913,1,2017-0101-010,24-001191,4850,1,4
24-0000013271,02-0000118498,180,20171130,20171130,198302.6285,550642.988,대한신호,,1,2,1,3277271,1,2017-0101-010,24-013271,17999,1,1
24-0000013302,02-0000057335,180,20171130,20171130,196426.532,548786.4425,대한신호,,1,2,1,3234401,1,2017-0101-010,24-013302,18030,1,1
24-0000013270,02-0000163253,180,20171130,20171130,196553.4625,548870.2312,대한신호,,1,2,1,3234725,1,2017-0101-010,24-013270,17998,1,1
24-0000013282,02-0000152539,180,20171130,20171130,198503.877,550163.29,,,1,2,1,3276682,1,2017-0101-010,24-013282,18010,1,1
24-0000013280,02-0000178446,180,20171130,20171130,198129.3424,550488.3577,대한신호,,1,2,1,3267943,1,2017-0101-010,24-013280,18008,1,1
24-0000017917,02-0000091455,,20191201,20191201,201527.7254,559403.0542,한길에이치씨,,1,2,1,4435735,1,2020-0101-111,24-017917,22645,,1
24-0000017826,02-0000172164,,20200601,20200601,201379.975,557670.4687,한길에이치씨,,1,2,1,4431483,1,2020-0101-114,24-017826,22554,,1
24-0000013344,02-0000168089,180,20170622,20170622,203263.25,556025.4062,대한신호,,1,2,1,4378156,1,2017-0101-017,24-013344,18072,1,1
24-0000017825,02-0000156252,,20200601,20200601,201382.651,557426.5235,한길에이치씨,,1,2,1,4431432,1,2020-0101-114,24-017825,22553,,1
24-0000013778,02-0000183352,180,,,196533.8924,542884.9807,,,1,2,1,3132724,1,,24-013778,18506,1,1
24-0000013782,02-0000142443,180,,,192847.95,540235.0187,,,1,2,1,2066395,1,,24-013782,18510,1,1
24-0000013787,02-0000142447,180,,,192831.3125,540197.0312,,,1,2,1,2066385,1,,24-013787,18515,1,1
24-0000013800,02-0000028992,180,,,191308.3492,545258.9799,,,1,2,1,2137209,1,,24-013800,18528,1,1
24-0000013810,02-0000196238,180,,,190024.8226,539699.9092,,,1,2,1,2005681,,,24-013810,18538,1,
24-0000013812,02-0000021925,180,,,192426.05,538969.5687,,,1,2,1,2054444,1,,24-013812,18540,1,1
24-0000017824,02-0000082506,,20200601,20200601,201379.651,557438.711,한길에이치씨,,1,2,1,4431431,1,2020-0101-114,24-017824,22552,,1
24-0000013827,02-0000180799,180,,,198834.2624,540899.0375,,,1,2,1,3088323,1,,24-013827,18555,1,1
24-0000017823,02-0000082505,,20200601,20200601,201372.401,557441.3047,한길에이치씨,,1,2,1,4431332,1,2020-0101-114,24-017823,22551,,1
24-0000013828,02-0000196248,180,,,193135.2109,543413.2133,,,1,2,1,2163933,1,2021-0101-075,24-013828,18556,1,1
24-0000006025,02-0000130455,0,20101001,20101001,203612.0616,550924.2752,,0,1,1,1,,1,2014-0201-032,24-006025,10392,1,3
24-0000014612,02-0000127989,180,20160405,20160405,184199.3275,550735.8494,한길에이치씨,,1,2,1,297097,1,2015-0201-101,24-014612,19340,1,1
24-0000014613,02-0000127991,180,20160405,20160405,184213.5775,550731.7244,한길에이치씨,,1,2,1,297096,1,2015-0201-101,24-014613,19341,1,1
24-0000013895,02-0000178874,180,,,185617.8771,548627.6491,,,1,2,1,1213875,1,,24-013895,18623,1,1
24-0000013897,02-0000196289,180,,,187448.5,543820.0375,,,1,2,1,1154516,1,,24-013897,18625,1,1
24-0000013898,02-0000196290,180,,,187453.85,543802.0375,,,1,2,1,1154517,1,,24-013898,18626,1,1
24-0000013899,02-0000196291,180,,,187451.55,543785.7187,,,1,2,1,1154506,1,,24-013899,18627,1,1
24-0000015781,02-0000181289,,20150402,20150402,184804.8111,551899.5275,한길에이치씨,,1,2,1,1300221,1,2015-0201-095,24-015781,20509,,1
24-0000010662,02-0000106018,180,20140709,20201215,201182.1951,559363.9105,,,1,2,1,4435028,1,2020-0101-114,24-010662,15390,1,4
24-0000013917,02-0000220721,180,,,190665.35,542647.7437,,,1,2,1,2111973,1,,24-013917,18645,1,1
24-0000013918,02-0000196312,180,,,190681.875,542660.7312,,,1,2,1,2121086,1,,24-013918,18646,1,1
24-0000013919,02-0000196313,180,,,190680.651,542672.2425,,,1,2,1,2121087,1,,24-013919,18647,1,1
24-0000013923,02-0000196317,180,,,183801.8,550505.6937,,,1,2,1,287253,1,,24-013923,18651,1,1
24-0000013938,02-0000196326,180,20160405,20160405,184177.5932,552139.3565,한길에이치씨,,1,2,1,390071,1,2014-0201-101,24-013938,18666,1,1
24-0000013937,02-0000182429,180,20160405,20160405,184157.5734,552149.1806,한길에이치씨,,1,2,1,380973,1,2014-0201-101,24-013937,18665,1,1
24-0000015782,02-0000181252,,20150402,20150402,184780.3642,551937.3041,한길에이치씨,,1,2,1,1300231,1,2015-0201-095,24-015782,20510,,1
24-0000013890,02-0000196281,180,20160404,20160404,184800.2723,552068.7532,한길에이치씨,,1,2,1,1300269,1,2015-0201-099,24-013890,18618,1,1
24-0000013889,02-0000196279,180,20160404,20160404,184798.1473,552080.7532,한길에이치씨,,1,2,1,1300268,1,2015-0201-099,24-013889,18617,1,1
24-0000013888,02-0000196278,180,20160404,20160404,184792.6473,552094.9407,한길에이치씨,,1,2,1,13002610,1,2015-0201-099,24-013888,18616,1,1
24-0000014615,02-0000127992,180,20160405,20160405,184195.8275,550701.5369,한길에이치씨,,1,2,1,297098,1,2015-0201-101,24-014615,19343,1,1
24-0000013959,02-0000196344,180,,,184349.1899,551976.956,,,1,2,1,390341,,,24-013959,18687,1,
24-0000003674,02-0000067135,180,20141121,20160927,187933.9293,548715.396,삼일안전시스템,,1,2,1,,1,2016-0101-169,24-003674,5626,1,2
24-0000013497,02-0000072141,180,,,203290.3,553717.7437,,,1,2,1,4373295,1,,24-013497,18225,1,1
24-0000002252,02-0000020950,180,20070601,20140411,199056.8,544694.7687,대한신호,,6,2,1,3185781,1,2014-0101-032,24-002252,2433,1,2
24-0000002142,02-0000016518,180,20090327,20171130,199085.9319,542981.8582,대한신호,,1,2,1,,1,2017-0101-015,24-002142,1890,1,2
24-0000001081,02-0000033277,180,20070601,20140411,201677.175,543367.7312,대한신호,,6,2,1,4143022,1,2014-0101-032,24-001081,3468,1,2
24-0000014277,02-0000196624,180,20171215,20171215,201822.0504,544887.9177,대한신호,,1,2,1,4146223,1,2017-0101-022,24-014277,19005,1,1
24-0000005856,02-0000018047,180,20091111,20140411,201245.625,546726.7187,대한신호,0,6,2,1,4139193,1,2014-0101-032,24-005856,2130,1,2
24-0000007341,02-0000126595,180,20120110,20140410,196335.8124,543949.5598,대한신호,0,6,2,1,3134331,1,2014-0101-032,24-007341,10001,1,2
24-0000003911,02-0000137879,180,20140520,20200810,190927.0134,540552.2901,대한신호,,6,2,1,2027566,1,2020-0101-102,24-003911,10900,1,2
24-0000004627,02-0000106952,180,20071105,20140520,192896.7875,541323.6187,,,6,2,1,2069411,1,2014-0101-033,24-004627,8926,1,2
24-0000006920,02-0000166790,180,20140520,20220701,192952.5125,546028.1187,양광시스템,0,6,2,1,2168555,1,2014-0101-033,24-006920,12634,1,2
24-0000000877,02-0000022711,180,20200914,20200914,190903.3952,541343.9232,대한신호,,1,2,1,2029412,1,2020-0101-102,24-000877,2571,1,2
24-0000004969,02-0000097745,180,20120319,20170828,192139.9615,544405.5782,대한신호,,1,2,1,,1,2017-0101-014,24-004969,8063,1,4
24-0000017627,02-0000177349,,20200910,20200910,192660.5483,544338.5448,대한신호,,1,2,1,2155911,1,2020-0101-102,24-017627,22355,,1
24-0000017626,02-0000190520,,20200910,20200910,192651.2983,544350.6698,대한신호,,1,2,1,2155921,1,2020-0101-102,24-017626,22354,,1
24-0000006234,02-0000154229,180,20100630,20140520,191681.58,539063.1851,대한신호,0,6,2,1,2044062,1,2014-0101-033,24-006234,11380,1,2
24-0000006071,02-0000026130,180,20080101,20140520,191700.275,539190.95,대한신호,0,6,2,1,2044081,1,2014-0101-033,24-006071,2934,1,2
24-0000006070,02-0000026127,180,20080101,20140520,191698.375,539208.275,대한신호,0,6,2,1,2044094,1,2014-0101-033,24-006070,2929,1,2
24-0000017625,02-0000174459,,20200910,20200910,192788.9182,544370.5966,대한신호,,1,2,1,2165222,1,2020-0101-102,24-017625,22353,,1
24-0000014316,02-0000196645,180,20171214,20171214,196357.0546,541488.0946,,,1,2,1,3039341,1,2017-0101-016,24-014316,19044,1,1
24-0000009380,02-0000177253,180,20171215,20171215,202004.9125,540381.5437,대한신호,,1,2,1,4047625,1,2017-0101-022,24-009380,14108,1,2
24-0000000781,02-0000075073,180,20090407,20140520,194420.6876,541257.1453,(주)네오텔레콤,,6,2,1,2099406,1,2014-0101-033,24-000781,6170,1,2
24-0000017624,02-0000174460,,20200910,20200910,192792.5432,544387.8466,대한신호,,1,2,1,2165221,1,2020-0101-102,24-017624,22352,,1
24-0000000681,02-0000021082,180,20030101,20140520,194417.0625,541298.5937,대한신호,0,6,2,1,2099404,1,2014-0101-033,24-000681,2439,1,2
24-0000011020,02-0000106731,0,20140520,20140520,194094.3375,541180.1687,대한신호,,6,2,1,2088886,1,2014-0101-033,24-011020,15748,1,1
24-0000011067,02-0000155949,0,20140425,20140425,203179.7816,540109.4165,대한신호,,6,2,1,4076074,1,2014-0101-034,24-011067,15795,1,1
24-0000011066,02-0000155948,0,20140425,20140425,203168.9035,540124.9053,대한신호,,6,2,1,4066977,1,2014-0101-034,24-011066,15794,1,1
24-0000006600,02-0000163182,180,20080101,20140731,193793.9419,542746.4197,대한신호,0,6,2,1,2181295,1,2014-0101-035,24-006600,12408,1,2
24-0000011063,02-0000172592,0,20140425,20140425,197751.6545,542667.5263,대한신호,,6,2,1,3161188,1,2014-0101-034,24-011063,15791,1,1
24-0000002212,02-0000020314,180,20090404,20140731,193451.5838,542721.6369,대한신호,,6,2,1,2171591,1,2014-0101-035,24-002212,2395,1,2
24-0000002214,02-0000020316,180,20090404,20140731,193416.3059,542721.4279,대한신호,,6,2,1,2171491,1,2014-0101-035,24-002214,2399,1,2
24-0000007860,02-0000106729,0,20090404,20140731,193410.4309,542714.1154,대한신호,0,1,2,1,2171492,1,2014-0101-035,24-007860,8902,1,2
24-0000002215,02-0000020810,180,20070601,20140731,193407.67,542684.7547,대한신호,,1,2,1,2171481,1,2014-0101-035,24-002215,2419,1,2
24-0000010862,02-0000132340,180,20140711,20140711,202126.75,550943.125,한길에이치씨,,6,2,1,4248832,1,2014-0101-042,24-010862,15590,1,1
24-0000010861,02-0000132345,180,20140711,20140711,202145.45,550956.575,한길에이치씨,,6,2,1,4248942,1,2014-0101-042,24-010861,15589,1,1
24-0000011142,02-0000025287,0,20140929,20140929,192826.722,546100.1532,대한신호,,6,2,1,2168271,1,2014-0101-056,24-011142,15870,1,2
24-0000011139,02-0000025304,0,20140929,20140929,192825.7845,546070.9657,대한신호,,6,2,1,2168266,1,2014-0101-056,24-011139,15867,1,2
24-0000007855,02-0000020179,180,20000101,20140929,195325.6477,543042.275,대한신호,,1,2,1,3112254,1,2014-0101-056,24-007855,2392,1,2
24-0000002265,02-0000019818,180,20070601,20140929,196161.2011,542990.1933,대한신호,,6,2,1,3122941,1,2014-0101-056,24-002265,2352,1,2
24-0000014302,02-0000031593,180,20171215,20171215,194613.4125,545037.6937,대한신호,,1,2,1,2196856,1,2017-0101-022,24-014302,19030,1,1
24-0000011467,02-0000048878,180,20141022,20141022,205385.3875,548613.1062,한길에이치씨,,6,2,1,5213476,1,2014-0101-070,24-011467,16195,1,1
24-0000017940,02-0000215920,,20201204,20201204,196379.318,552468.2495,대한신호,,1,2,1,3331441,1,2020-1701-004,24-017940,22668,,1
24-0000007295,02-0000169247,180,20110303,20151026,184873.6091,546088.4622,㈜한길에이치씨,0,6,2,1,,1,2015-0101-074,24-007295,12950,1,2
24-0000008379,02-0000067193,270,20120912,20151026,185681.5475,546845.8402,㈜한길에이치씨,0,6,2,1,1220013,1,2015-0101-074,24-008379,5628,1,2
24-0000007254,02-0000168866,180,20111215,20111215,185918.7867,542220.7886,한길,0,6,1,1,,1,2015-0201-057,24-007254,12908,1,3
24-0000010162,02-0000178889,180,20140516,20151026,188160.0026,546524.963,대한신호㈜,,6,2,1,1169952,1,2015-0101-074,24-010162,14890,1,2
24-0000017939,02-0000215919,,20201204,20201204,196368.1305,552461.2495,대한신호,,1,2,1,3331341,1,2020-1701-004,24-017939,22667,,1
24-0000007310,02-0000169263,180,20110518,20150424,185202.6158,545752.2487,㈜한길에이치씨,0,6,2,1,1118002,1,2015-0111-002,24-007310,12965,1,2
24-0000007319,02-0000169277,180,20110312,20150424,185234.5875,546175.2687,㈜한길에이치씨,0,6,2,1,1118181,1,2015-0111-002,24-007319,12974,1,2
24-0000007551,02-0000162577,180,20120116,20150423,187127.4132,546888.8015,㈜한길에이치씨,0,6,2,1,1240921,1,2015-0111-002,24-007551,12299,1,2
24-0000011348,02-0000180506,0,20141024,20150423,188456.9812,546051.6462,㈜한길에이치씨,,6,2,1,1178561,1,2015-0111-002,24-011348,16076,1,2
24-0000008244,02-0000112504,90,20120531,20150423,188431.8617,546477.0072,㈜한길에이치씨,0,6,2,1,1179541,1,2015-0111-002,24-008244,9345,1,2
24-0000004367,02-0000026070,180,20081016,20150423,190234.925,543202.4687,(주)한길에이치씨,,1,2,1,2112195,1,2015-0111-002,24-004367,2922,1,2
24-0000007333,02-0000167948,180,20150615,20150615,185559.4647,545693.9725,㈜한길에이치씨,0,6,2,1,1117783,1,2015-0101-048,24-007333,12798,1,4
24-0000000555,02-0000015524,180,20150609,20150609,190090.2415,543067.083,㈜한길에이치씨,0,1,2,1,2102862,1,2015-0101-048,24-000555,1525,1,4
24-0000006020,02-0000084818,180,20200430,20200430,207174.1375,563446.6563,대한신호㈜,0,1,2,1,55439310,1,2019-0201-121,24-006020,6897,1,1
24-0000006023,02-0000132891,180,20200430,20200430,207161.4,563439.4625,대한신호㈜,0,1,2,1,55439310,1,2019-0201-121,24-006023,10487,1,1
24-0000006024,02-0000207505,180,20200430,20200430,207152.5875,563413.15,대한신호㈜,0,1,2,1,5543939,1,2019-0201-121,24-006024,6864,1,1
24-0000011735,02-0000105503,180,20151231,20151231,192549.2368,556268.9415,신흥IND,,6,2,1,2359703,1,2015-0101-122,24-011735,16463,1,2
24-0000011722,02-0000051710,180,20151231,20151231,195494.05,548334.1718,신흥IND,,6,2,1,3213614,1,2015-0101-122,24-011722,16450,1,1
24-0000011718,02-0000180270,180,20151231,20151231,192439.3063,556242.6359,대한신호,,6,2,1,2358592,1,2015-0101-122,24-011718,16446,1,1
24-0000011715,02-0000162744,180,20151231,20151231,192937.7086,557652.0451,신흥IND,,6,2,1,2461581,1,2015-0101-122,24-011715,16443,1,1
24-0000011667,02-0000181356,180,20150727,20150727,185658.05,549069.0562,대한신호,,6,2,1,1214963,1,2015-0201-056,24-011667,16395,1,1
24-0000009234,02-0000176941,180,20130917,20130917,201692.4671,539671.3672,양광시스템,,6,2,1,4045082,1,2012-1101-002,24-009234,13962,1,1
24-0000004870,02-0000076620,180,20151009,20151009,200578.68,552413.2459,삼일안전시스템,,6,1,1,,1,2015-0101-097,24-004870,6270,1,4
24-0000000026,02-0000003298,180,20000101,20150213,193312.2903,553865.4873,한길HC,,6,2,1,2374222,1,2015-0101-025,24-000026,311,1,4
24-0000018145,02-0000060977,,,,190764.1138,546738.4161,,,1,2,1,2129194,1,,24-018145,22873,,1
24-0000005695,02-0000158562,180,20091201,20151210,190452.8125,553841.9937,신흥IND,0,6,2,1,2314514,1,2015-0101-121,24-005695,11807,1,2
24-0000005446,02-0000157180,180,20080707,20151210,193047.7125,560598.2563,신흥IND,0,6,2,1,24677610,1,2015-0101-121,24-005446,11583,1,2
24-0000009876,02-0000178554,180,20000101,20151210,193555.475,556614.2187,신흥IND,,6,2,1,2379772,1,2015-0101-121,24-009876,14604,1,2
24-0000003967,02-0000144247,180,20070601,20151210,195421.5542,549057.0104,신흥IND,,6,2,1,3214463,1,2015-0101-121,24-003967,11138,1,2
24-0000003968,02-0000144249,180,20070601,20151210,195416.85,549074.1187,신흥IND,,6,2,1,3214462,1,2015-0101-121,24-003968,11139,1,2
24-0000001942,02-0000005690,180,20101018,20151210,191302.406,551746.2714,신흥IND,,6,2,1,,1,2015-0101-121,24-001942,649,1,2
24-0000006210,02-0000161207,180,20090921,20141202,194398.11,550615.8952,대한신호(주),0,6,2,1,2297471,1,2013-0201-045,24-006210,12169,1,2
24-0000013294,02-0000016934,180,20171130,20171130,196506.4875,548660.3187,대한신호,,1,2,1,3233688,1,2017-0101-010,24-013294,18022,1,1
24-0000013293,02-0000016963,180,20171130,20171130,196497.55,548649.8812,대한신호,,1,2,1,3233671,1,2017-0101-010,24-013293,18021,1,1
24-0000013292,02-0000056509,180,20171130,20171130,196478.8149,548654.5421,대한신호,,1,2,1,3233683,1,2017-0101-010,24-013292,18020,1,1
