 ST_GeomFromText('POINT(126.98274131007824 37.57035583975517)')
 ST_GeomFromText('POINT(127.09012626313312 37.55153847524722)')
 ST_GeomFromText('POINT(126.91014455809216 37.598936769614596)')
 ST_GeomFromText('POINT(126.81224127539541 37.57634719450008)')
 ST_GeomFromText('POINT(126.91013099682672 37.59903164532264)')
 ST_GeomFromText('POINT(127.00668800742707 37.528840114636296)')
 ST_GeomFromText('POINT(126.9101251987181 37.59914482786196)')
 ST_GeomFromText('POINT(126.9222387442767 37.60061271100559)')
 ST_GeomFromText('POINT(126.89482986976707 37.51716604301649)')
 ST_GeomFromText('POINT(127.08202730274462 37.55624614631458)')
 ST_GeomFromText('POINT(127.0820507463599 37.55612286818976)')
 ST_GeomFromText('POINT(127.08189811493938 37.556037068569694)')
 ST_GeomFromText('POINT(126.91027585993928 37.59908018378743)')
 ST_GeomFromText('POINT(126.91028730895164 37.59897601544181)')
 ST_GeomFromText('POINT(127.17087682554684 37.560711932884814)')
 ST_GeomFromText('POINT(126.8883074178823 37.477954630294136)')
 ST_GeomFromText('POINT(127.00229882868408 37.569534723253994)')
 ST_GeomFromText('POINT(127.01543877482601 37.573109189666134)')
 ST_GeomFromText('POINT(127.08087642006383 37.64969148125973)')
 ST_GeomFromText('POINT(127.01253191281161 37.568032126239025)')
 ST_GeomFromText('POINT(127.12523565450894 37.551286961294636)')
 ST_GeomFromText('POINT(126.90593767275196 37.58023888318133)')
 ST_GeomFromText('POINT(126.90586652005246 37.5805146935591)')
 ST_GeomFromText('POINT(127.01227679616389 37.56774796096878)')
 ST_GeomFromText('POINT(126.8844887830568 37.50280777923717)')
 ST_GeomFromText('POINT(126.88433352354502 37.50274095293059)')
 ST_GeomFromText('POINT(126.94604064174915 37.50498010566955)')
 ST_GeomFromText('POINT(126.93373305774526 37.601118733552454)')
 ST_GeomFromText('POINT(126.89032862598478 37.48785089500591)')
 ST_GeomFromText('POINT(126.84961360462563 37.55156701864189)')
 ST_GeomFromText('POINT(126.93353424709203 37.600852557455276)')
 ST_GeomFromText('POINT(127.01057723421958 37.58838485387696)')
 ST_GeomFromText('POINT(126.93359210737667 37.60089545284839)')
 ST_GeomFromText('POINT(127.0417380598732 37.485758488766265)')
 ST_GeomFromText('POINT(127.06575503911698 37.48895750033185)')
 ST_GeomFromText('POINT(126.94935362994433 37.501445286175496)')
 ST_GeomFromText('POINT(127.13084875328707 37.481736065039904)')
 ST_GeomFromText('POINT(126.94914504161994 37.50123287814389)')
 ST_GeomFromText('POINT(127.1331843434054 37.48065526914065)')
 ST_GeomFromText('POINT(127.12773143366864 37.47744338403073)')
 ST_GeomFromText('POINT(127.1266846070366 37.47606231893086)')
 ST_GeomFromText('POINT(127.04872719582694 37.67725263811279)')
 ST_GeomFromText('POINT(126.95130117502892 37.49874382764056)')
 ST_GeomFromText('POINT(127.020580425982 37.495954248243144)')
 ST_GeomFromText('POINT(127.03270535271132 37.5782373002372)')
 ST_GeomFromText('POINT(127.03280773259522 37.57802657975547)')
 ST_GeomFromText('POINT(127.09055364633586 37.53836712654327)')
 ST_GeomFromText('POINT(127.01006459569814 37.569637436456695)')
 ST_GeomFromText('POINT(127.00935607131301 37.569668701612656)')
 ST_GeomFromText('POINT(127.0906034054689 37.538191531234034)')
 ST_GeomFromText('POINT(127.04660149976328 37.58142239744595)')
 ST_GeomFromText('POINT(127.0950583029244 37.59882062866266)')
 ST_GeomFromText('POINT(127.09754376718884 37.59921788190027)')
 ST_GeomFromText('POINT(126.99779370944115 37.56902397858514)')
 ST_GeomFromText('POINT(127.09845481858589 37.59941244667629)')
 ST_GeomFromText('POINT(127.09838582083407 37.5994901759071)')
 ST_GeomFromText('POINT(127.10059289911284 37.599796507363145)')
 ST_GeomFromText('POINT(127.10357874861096 37.60029880014006)')
 ST_GeomFromText('POINT(127.10365383620419 37.60054012576027)')
 ST_GeomFromText('POINT(127.1079555922306 37.600389286306736)')
 ST_GeomFromText('POINT(127.10843789809448 37.600363289370264)')
 ST_GeomFromText('POINT(127.1080426660269 37.60049596497506)')
 ST_GeomFromText('POINT(127.10845807154399 37.60052833046249)')
 ST_GeomFromText('POINT(127.10855562381727 37.60058935134619)')
 ST_GeomFromText('POINT(127.0268770818227 37.46619264653986)')
 ST_GeomFromText('POINT(127.08654568523818 37.565123035876496)')
 ST_GeomFromText('POINT(127.0234317027655 37.49839451319812)')
 ST_GeomFromText('POINT(127.0867671633012 37.56507405465271)')
 ST_GeomFromText('POINT(126.99778946653389 37.568960908815676)')
 ST_GeomFromText('POINT(127.05254286488957 37.5735056163833)')
 ST_GeomFromText('POINT(126.92633647788865 37.52321154630556)')
 ST_GeomFromText('POINT(126.9286120796957 37.51732779402309)')
 ST_GeomFromText('POINT(126.9286277498058 37.5173513521151)')
 ST_GeomFromText('POINT(127.01545882066236 37.520735564716425)')
 ST_GeomFromText('POINT(127.05111242686742 37.585680631960614)')
 ST_GeomFromText('POINT(126.99803565866151 37.56912816047045)')
 ST_GeomFromText('POINT(127.03588274662322 37.4824717554433)')
 ST_GeomFromText('POINT(126.92883350064085 37.51688440875367)')
 ST_GeomFromText('POINT(127.01351957646672 37.65782905308129)')
 ST_GeomFromText('POINT(126.92900302537545 37.51704049697964)')
 ST_GeomFromText('POINT(126.98952759883774 37.486663249905725)')
 ST_GeomFromText('POINT(126.92981947217137 37.484127475119465)')
 ST_GeomFromText('POINT(126.90735984087368 37.56421045487929)')
 ST_GeomFromText('POINT(126.90755231442814 37.56402744227035)')
 ST_GeomFromText('POINT(126.92422249153424 37.552672060415745)')
 ST_GeomFromText('POINT(127.10982955493799 37.502055565479736)')
 ST_GeomFromText('POINT(127.110511819368 37.50185307514757)')
 ST_GeomFromText('POINT(126.91784392927799 37.52169548114572)')
 ST_GeomFromText('POINT(126.90296163930373 37.553482080429276)')
 ST_GeomFromText('POINT(127.0164334258227 37.52129562267903)')
 ST_GeomFromText('POINT(126.87927095374518 37.58471483813781)')
 ST_GeomFromText('POINT(126.9028691025021 37.55338852583983)')
 ST_GeomFromText('POINT(126.89879371949438 37.53533376241162)')
 ST_GeomFromText('POINT(126.89920499540939 37.53536800348374)')
 ST_GeomFromText('POINT(127.09052657963129 37.498982498873666)')
 ST_GeomFromText('POINT(127.09891825267653 37.496100568606806)')
 ST_GeomFromText('POINT(126.9379369295746 37.54327005089559)')
 ST_GeomFromText('POINT(126.94217649145592 37.54790591669985)')
 ST_GeomFromText('POINT(126.94182938688742 37.5480728030799)')
 ST_GeomFromText('POINT(126.93274630809724 37.54733232178213)')
 ST_GeomFromText('POINT(126.89370408772795 37.56747767849567)')
 ST_GeomFromText('POINT(127.09891763644187 37.49623437217136)')
 ST_GeomFromText('POINT(126.9435740933201 37.53980773893051)')
 ST_GeomFromText('POINT(127.14385169172618 37.55068696084965)')
 ST_GeomFromText('POINT(126.93442594897715 37.605623873139834)')
 ST_GeomFromText('POINT(126.93110044741725 37.60881608293154)')
 ST_GeomFromText('POINT(127.14378682905166 37.550721503012404)')
 ST_GeomFromText('POINT(126.91651324156648 37.560347219280246)')
 ST_GeomFromText('POINT(126.99064483037658 37.520619948567074)')
 ST_GeomFromText('POINT(126.98814667950633 37.533800059375274)')
 ST_GeomFromText('POINT(127.0630423100193 37.509224840272296)')
 ST_GeomFromText('POINT(127.04402006079536 37.51761606780663)')
 ST_GeomFromText('POINT(127.0862310426025 37.485681941809595)')
 ST_GeomFromText('POINT(127.04738551125196 37.523943795354775)')
 ST_GeomFromText('POINT(127.01913808136453 37.602668263119554)')
 ST_GeomFromText('POINT(127.13383768668396 37.48628141689811)')
 ST_GeomFromText('POINT(127.05292093512247 37.475368171068624)')
 ST_GeomFromText('POINT(127.05050142261288 37.51899547643232)')
 ST_GeomFromText('POINT(126.93169002226371 37.578809881292976)')
 ST_GeomFromText('POINT(126.98561989338192 37.55675947535835)')
 ST_GeomFromText('POINT(126.90683804440201 37.49551721086365)')
 ST_GeomFromText('POINT(126.90452274174586 37.46142146401721)')
 ST_GeomFromText('POINT(126.90470268873628 37.46139758559015)')
 ST_GeomFromText('POINT(126.90586201890434 37.45228694126758)')
 ST_GeomFromText('POINT(127.0095773604991 37.61008538265768)')
 ST_GeomFromText('POINT(127.03102593634608 37.606396776356036)')
 ST_GeomFromText('POINT(127.03134585905565 37.606373040834455)')
 ST_GeomFromText('POINT(127.03792904886059 37.60190369323819)')
 ST_GeomFromText('POINT(126.95451097608074 37.49572242331413)')
 ST_GeomFromText('POINT(127.0410607475158 37.517033423090254)')
 ST_GeomFromText('POINT(127.03818478437385 37.60246116168055)')
 ST_GeomFromText('POINT(127.0286451087019 37.54908827504107)')
 ST_GeomFromText('POINT(127.02877448704241 37.549133732299616)')
 ST_GeomFromText('POINT(127.02886750137583 37.54925232966259)')
 ST_GeomFromText('POINT(127.0564770506266 37.56698690914279)')
 ST_GeomFromText('POINT(127.05661890451277 37.566850529547125)')
 ST_GeomFromText('POINT(127.05717386877438 37.61105808771711)')
 ST_GeomFromText('POINT(127.02878815989695 37.54911712626603)')
 ST_GeomFromText('POINT(127.02888113970901 37.54923130513004)')
 ST_GeomFromText('POINT(127.05650329378682 37.566983744001604)')
 ST_GeomFromText('POINT(127.05661906906411 37.56683165000246)')
 ST_GeomFromText('POINT(127.02524306270713 37.604012338812026)')
 ST_GeomFromText('POINT(127.06332267651736 37.50920992284248)')
 ST_GeomFromText('POINT(126.90150567148733 37.51844998403338)')
 ST_GeomFromText('POINT(126.90156681181647 37.5182990043799)')
 ST_GeomFromText('POINT(126.90148364338808 37.518212213501954)')
 ST_GeomFromText('POINT(126.90126218137787 37.518239058665486)')
 ST_GeomFromText('POINT(126.90106187480438 37.51841379824908)')
 ST_GeomFromText('POINT(126.90109331528657 37.51858985803194)')
 ST_GeomFromText('POINT(126.9013545320596 37.51865438556868)')
 ST_GeomFromText('POINT(127.10908190732573 37.47402700609407)')
 ST_GeomFromText('POINT(127.01908128300445 37.61609459350133)')
 ST_GeomFromText('POINT(127.0175201644188 37.58814948834394)')
 ST_GeomFromText('POINT(127.01776473499781 37.588188268353534)')
 ST_GeomFromText('POINT(127.01541640217229 37.61884176271975)')
 ST_GeomFromText('POINT(126.98103278376664 37.55484766395324)')
 ST_GeomFromText('POINT(127.04584174035176 37.49562971484096)')
 ST_GeomFromText('POINT(126.98562757430958 37.517734347704476)')
 ST_GeomFromText('POINT(127.01531514202422 37.6187167638278)')
 ST_GeomFromText('POINT(127.03570572217664 37.59465777439256)')
 ST_GeomFromText('POINT(127.01522662842261 37.61860865672671)')
 ST_GeomFromText('POINT(126.97375520520262 37.58304153899424)')
 ST_GeomFromText('POINT(127.0171254226147 37.590464878841814)')
 ST_GeomFromText('POINT(127.0171395870678 37.59050859833696)')
 ST_GeomFromText('POINT(127.0170349594255 37.590569833204825)')
 ST_GeomFromText('POINT(127.01679913517266 37.59047654582863)')
 ST_GeomFromText('POINT(127.01708699545776 37.59033933564072)')
 ST_GeomFromText('POINT(127.01688415251864 37.59034706020563)')
 ST_GeomFromText('POINT(127.01554861831954 37.590092802558814)')
 ST_GeomFromText('POINT(126.97353724077102 37.58303954959253)')
 ST_GeomFromText('POINT(127.01574145379708 37.589993613782035)')
 ST_GeomFromText('POINT(127.01574993832456 37.58996388891251)')
 ST_GeomFromText('POINT(127.01531652785462 37.618570353103436)')
 ST_GeomFromText('POINT(127.0167753475681 37.592666435757955)')
 ST_GeomFromText('POINT(127.0134251955411 37.59211120998211)')
 ST_GeomFromText('POINT(126.84568628283623 37.53366152428855)')
 ST_GeomFromText('POINT(127.01552040052029 37.61851514095158)')
 ST_GeomFromText('POINT(127.0614418384871 37.65169581787718)')
 ST_GeomFromText('POINT(127.06153318840855 37.651371552502354)')
 ST_GeomFromText('POINT(126.84235072128777 37.562829960780796)')
 ST_GeomFromText('POINT(127.01538108432698 37.61649168669009)')
 ST_GeomFromText('POINT(127.05118543808283 37.65257108573146)')
 ST_GeomFromText('POINT(127.01673410337935 37.65740068883554)')
 ST_GeomFromText('POINT(127.01676531391726 37.65725464242277)')
 ST_GeomFromText('POINT(127.01307021387899 37.655566191572035)')
 ST_GeomFromText('POINT(127.0621351220169 37.649237846222235)')
 ST_GeomFromText('POINT(126.84226486573301 37.562862479268695)')
 ST_GeomFromText('POINT(126.84236482149194 37.562643167170535)')
 ST_GeomFromText('POINT(127.01373366920988 37.65770772283952)')
 ST_GeomFromText('POINT(126.84075428331086 37.491960731093315)')
 ST_GeomFromText('POINT(126.84502306228178 37.4745808539127)')
 ST_GeomFromText('POINT(126.91736314047597 37.52194340166709)')
 ST_GeomFromText('POINT(126.92670353501917 37.59972553636924)')
 ST_GeomFromText('POINT(127.06916680889647 37.498389995679474)')
 ST_GeomFromText('POINT(126.89769533945002 37.46949129634152)')
 ST_GeomFromText('POINT(127.09719827726272 37.59033162223451)')
 ST_GeomFromText('POINT(126.92099547596185 37.55072613583713)')
 ST_GeomFromText('POINT(126.92450491986622 37.552750555165574)')
 ST_GeomFromText('POINT(126.92431117060445 37.55269806062667)')
 ST_GeomFromText('POINT(126.9804378521601 37.53485315999742)')
 ST_GeomFromText('POINT(126.94412609992187 37.49184198215902)')
 ST_GeomFromText('POINT(127.03102000605453 37.49923857859356)')
 ST_GeomFromText('POINT(127.13052827749809 37.48187623257923)')
 ST_GeomFromText('POINT(127.13096745785137 37.48191139677522)')
 ST_GeomFromText('POINT(127.1305211122875 37.48206381419837)')
 ST_GeomFromText('POINT(127.1331417703804 37.480954677170345)')
 ST_GeomFromText('POINT(127.13023277391468 37.47794167846785)')
 ST_GeomFromText('POINT(127.12706965140886 37.479842874061575)')
 ST_GeomFromText('POINT(127.06146181091405 37.49074786124493)')
 ST_GeomFromText('POINT(127.12754584672378 37.47746231648669)')
 ST_GeomFromText('POINT(127.06321843513065 37.64718823191149)')
 ST_GeomFromText('POINT(127.0629794360566 37.64702249769304)')
 ST_GeomFromText('POINT(127.03795428397798 37.60203945898432)')
 ST_GeomFromText('POINT(127.034912649248 37.61136583655568)')
 ST_GeomFromText('POINT(127.02508090475891 37.512344781738044)')
 ST_GeomFromText('POINT(127.01430202177454 37.64799030337719)')
 ST_GeomFromText('POINT(127.01058095416421 37.64744877043354)')
 ST_GeomFromText('POINT(127.0723449331223 37.579090301216134)')
 ST_GeomFromText('POINT(127.07219633650872 37.57899119456896)')
 ST_GeomFromText('POINT(127.0720546588079 37.57896526493481)')
 ST_GeomFromText('POINT(127.07012380361 37.578664656029595)')
 ST_GeomFromText('POINT(127.07018137377221 37.57885670921235)')
 ST_GeomFromText('POINT(127.06197825290224 37.60256380154236)')
 ST_GeomFromText('POINT(127.02449901040816 37.63071168646787)')
 ST_GeomFromText('POINT(127.01577550835658 37.57289761045512)')
 ST_GeomFromText('POINT(126.94397134318174 37.5500507458161)')
 ST_GeomFromText('POINT(126.94500327910266 37.55668433393051)')
 ST_GeomFromText('POINT(126.96639191370797 37.538215520501666)')
 ST_GeomFromText('POINT(126.95051399971148 37.53398884419011)')
 ST_GeomFromText('POINT(126.95076588812121 37.53419628597893)')
 ST_GeomFromText('POINT(126.9052556990783 37.52531006779831)')
 ST_GeomFromText('POINT(126.90554185290685 37.525303380914295)')
 ST_GeomFromText('POINT(126.90565514352656 37.525400439998315)')
 ST_GeomFromText('POINT(126.85230910813175 37.556226502803)')
 ST_GeomFromText('POINT(126.8507715393926 37.55339047549285)')
 ST_GeomFromText('POINT(127.06529869615227 37.54426912608627)')
 ST_GeomFromText('POINT(126.85100398784061 37.55316461875032)')
 ST_GeomFromText('POINT(126.850789688029 37.552977463293026)')
 ST_GeomFromText('POINT(126.85048984625286 37.55302574326077)')
 ST_GeomFromText('POINT(126.90313371371374 37.525906028768446)')
 ST_GeomFromText('POINT(126.9032378868116 37.52614888459552)')
 ST_GeomFromText('POINT(126.90518356346386 37.52575317129732)')
 ST_GeomFromText('POINT(126.90531841693284 37.52583117559891)')
 ST_GeomFromText('POINT(127.07920192704424 37.5570529812519)')
 ST_GeomFromText('POINT(127.07947894722578 37.556904749550945)')
 ST_GeomFromText('POINT(126.81347146247195 37.56125126232625)')
 ST_GeomFromText('POINT(126.81358224740954 37.560937307005425)')
 ST_GeomFromText('POINT(126.81356357759229 37.56092434643729)')
 ST_GeomFromText('POINT(126.84306860055192 37.522401986951515)')
 ST_GeomFromText('POINT(126.85178259307976 37.562700238094386)')
 ST_GeomFromText('POINT(126.84321819488729 37.522199768353794)')
 ST_GeomFromText('POINT(126.90559617201652 37.52580009353327)')
 ST_GeomFromText('POINT(126.90574682566677 37.52568647408503)')
 ST_GeomFromText('POINT(126.89435810087595 37.51693848272325)')
 ST_GeomFromText('POINT(127.08127964465811 37.5811873651574)')
 ST_GeomFromText('POINT(127.07530806350582 37.61743271129154)')
 ST_GeomFromText('POINT(127.09345270521787 37.580728152744676)')
 ST_GeomFromText('POINT(127.10052788322534 37.51308769363047)')
 ST_GeomFromText('POINT(127.09245077949129 37.59824045001305)')
 ST_GeomFromText('POINT(127.09251565682455 37.59795862420967)')
 ST_GeomFromText('POINT(127.09261349362555 37.597959091677765)')
 ST_GeomFromText('POINT(127.09269269855155 37.59790955699436)')
 ST_GeomFromText('POINT(127.0540205465484 37.61959002134132)')
 ST_GeomFromText('POINT(127.01274877584511 37.651308802659756)')
 ST_GeomFromText('POINT(127.01267051528724 37.65254023934444)')
 ST_GeomFromText('POINT(127.01241866778125 37.65246903172367)')
 ST_GeomFromText('POINT(126.99292807835074 37.5497251100853)')
 ST_GeomFromText('POINT(127.06611751931486 37.66432036152138)')
 ST_GeomFromText('POINT(127.02829190689435 37.620656228162744)')
 ST_GeomFromText('POINT(127.02853362450584 37.620713978229155)')
 ST_GeomFromText('POINT(126.9861582844529 37.49395565963303)')
 ST_GeomFromText('POINT(127.04437394314309 37.64439880917502)')
 ST_GeomFromText('POINT(127.05690143424181 37.667465383074706)')
 ST_GeomFromText('POINT(127.05719666101521 37.667519275682025)')
 ST_GeomFromText('POINT(127.05740147484003 37.66745773833502)')
 ST_GeomFromText('POINT(126.96095791036656 37.48547928873889)')
 ST_GeomFromText('POINT(127.05735229033317 37.66731145385582)')
 ST_GeomFromText('POINT(127.0572904424301 37.66716984979028)')
 ST_GeomFromText('POINT(127.05729111161119 37.667143904832734)')
 ST_GeomFromText('POINT(127.05772462323294 37.66442255624998)')
 ST_GeomFromText('POINT(127.05759826597242 37.66444231886575)')
 ST_GeomFromText('POINT(127.04548226773035 37.48653879708871)')
 ST_GeomFromText('POINT(127.04536422271434 37.486490976416526)')
 ST_GeomFromText('POINT(127.07614363150432 37.61538698253856)')
 ST_GeomFromText('POINT(127.09711575323456 37.467004095676174)')
 ST_GeomFromText('POINT(127.07615262825823 37.6155670869881)')
 ST_GeomFromText('POINT(127.09707349294102 37.467104367853864)')
 ST_GeomFromText('POINT(127.08001911053744 37.58642711819896)')
 ST_GeomFromText('POINT(127.08007802431237 37.58660327817378)')
 ST_GeomFromText('POINT(127.08003689178616 37.586770796097554)')
 ST_GeomFromText('POINT(127.10002919316663 37.59570964072225)')
 ST_GeomFromText('POINT(127.09993764143373 37.595722665519105)')
 ST_GeomFromText('POINT(127.03427116764409 37.554358156987895)')
 ST_GeomFromText('POINT(127.10007727057122 37.59583507469335)')
 ST_GeomFromText('POINT(127.10016739260783 37.59754216621887)')
 ST_GeomFromText('POINT(127.10020901139299 37.59753598973678)')
 ST_GeomFromText('POINT(127.10040634275134 37.597557041266086)')
 ST_GeomFromText('POINT(127.10040606349632 37.597525346447625)')
 ST_GeomFromText('POINT(126.875938247016 37.4885673125646)')
 ST_GeomFromText('POINT(127.10027381414838 37.595669039017814)')
 ST_GeomFromText('POINT(127.12297654337344 37.476391957507346)')
 ST_GeomFromText('POINT(127.08835379500395 37.603262694979676)')
 ST_GeomFromText('POINT(126.86714005038631 37.55412159986909)')
 ST_GeomFromText('POINT(127.08830725557632 37.60325314327708)')
 ST_GeomFromText('POINT(127.08837355910896 37.60340381036114)')
 ST_GeomFromText('POINT(127.08833290073719 37.60342802156939)')
 ST_GeomFromText('POINT(127.04914032630758 37.68821882947586)')
 ST_GeomFromText('POINT(127.04914662337434 37.688097194923614)')
 ST_GeomFromText('POINT(127.03434462050237 37.668053468013106)')
 ST_GeomFromText('POINT(127.09277129996687 37.60598663384392)')
 ST_GeomFromText('POINT(127.05586278749364 37.527417640861785)')
 ST_GeomFromText('POINT(127.03445582483046 37.668021901267764)')
 ST_GeomFromText('POINT(127.108074795988 37.6006141391822)')
 ST_GeomFromText('POINT(127.09503148712663 37.59856713850166)')
 ST_GeomFromText('POINT(127.09306920308651 37.59812841050461)')
 ST_GeomFromText('POINT(127.09302375521963 37.59811581984839)')
 ST_GeomFromText('POINT(127.09292036087548 37.597952665183094)')
 ST_GeomFromText('POINT(127.09498375496068 37.59872583057787)')
 ST_GeomFromText('POINT(127.00792945063398 37.5658385460356)')
 ST_GeomFromText('POINT(126.96676629907977 37.52148761689673)')
 ST_GeomFromText('POINT(126.89753384625142 37.45347314364672)')
 ST_GeomFromText('POINT(127.00764062953911 37.56596121136517)')
 ST_GeomFromText('POINT(126.93108494025405 37.54759703953932)')
 ST_GeomFromText('POINT(126.94167314474424 37.591488402390375)')
 ST_GeomFromText('POINT(126.81655976182142 37.57317045963585)')
 ST_GeomFromText('POINT(127.0127943357297 37.567700834393705)')
 ST_GeomFromText('POINT(126.95310980479132 37.54652551486558)')
 ST_GeomFromText('POINT(126.97586411382107 37.55848419585384)')
 ST_GeomFromText('POINT(126.9761835373463 37.55854025048405)')
 ST_GeomFromText('POINT(127.11163729230714 37.490651097316594)')
 ST_GeomFromText('POINT(127.11179245751589 37.490288955660496)')
 ST_GeomFromText('POINT(127.11148743982619 37.49053446199285)')
 ST_GeomFromText('POINT(127.13632715597541 37.52867474394463)')
 ST_GeomFromText('POINT(127.08928736724833 37.48393703352367)')
 ST_GeomFromText('POINT(126.93134661173333 37.54784348986203)')
 ST_GeomFromText('POINT(126.93169489951033 37.54785655450323)')
 ST_GeomFromText('POINT(126.99679541775681 37.521193530595326)')
 ST_GeomFromText('POINT(126.87911302396016 37.58486835791871)')
 ST_GeomFromText('POINT(126.88262039210494 37.59121600526083)')
 ST_GeomFromText('POINT(126.90567304047813 37.58031401129476)')
 ST_GeomFromText('POINT(126.90582451904201 37.5801548816321)')
 ST_GeomFromText('POINT(126.90597242553 37.58058511131821)')
 ST_GeomFromText('POINT(127.09060980087862 37.538359180799205)')
 ST_GeomFromText('POINT(126.9242801103902 37.59721837342423)')
 ST_GeomFromText('POINT(126.8561457182069 37.55762773303331)')
 ST_GeomFromText('POINT(127.00666600150497 37.547875746550964)')
 ST_GeomFromText('POINT(126.91404088014072 37.48381194068197)')
 ST_GeomFromText('POINT(126.89396438410283 37.457541988635946)')
 ST_GeomFromText('POINT(127.04733284272113 37.68015277613731)')
 ST_GeomFromText('POINT(126.91749588368178 37.47392390966806)')
 ST_GeomFromText('POINT(126.91908110472895 37.472977606541434)')
 ST_GeomFromText('POINT(126.8939741430664 37.46069999118637)')
 ST_GeomFromText('POINT(126.95431476844392 37.49021858701991)')
 ST_GeomFromText('POINT(126.89401994384572 37.46085313848748)')
 ST_GeomFromText('POINT(126.92754577207953 37.460074512909735)')
 ST_GeomFromText('POINT(126.98288520921072 37.5706231400688)')
 ST_GeomFromText('POINT(126.97714641131346 37.563852147275824)')
 ST_GeomFromText('POINT(126.96326717650717 37.533191759211036)')
 ST_GeomFromText('POINT(126.89689891600837 37.51324388467961)')
 ST_GeomFromText('POINT(126.8968592897698 37.51325087340866)')
 ST_GeomFromText('POINT(126.8971288552758 37.513352675029886)')
 ST_GeomFromText('POINT(127.0306905225908 37.60861073797423)')
 ST_GeomFromText('POINT(127.03037010075501 37.6084504519455)')
 ST_GeomFromText('POINT(127.03507330224815 37.61180208023386)')
 ST_GeomFromText('POINT(127.03325996622063 37.61077018889298)')
 ST_GeomFromText('POINT(127.03343322458088 37.61054723972329)')
 ST_GeomFromText('POINT(127.05887375262184 37.609177352466816)')
 ST_GeomFromText('POINT(127.06194148948396 37.60261337530896)')
 ST_GeomFromText('POINT(127.06196740445789 37.60279637535536)')
 ST_GeomFromText('POINT(127.06194690556613 37.602824562785024)')
 ST_GeomFromText('POINT(127.06214674319034 37.603120975414086)')
 ST_GeomFromText('POINT(127.06199674714571 37.60318637609286)')
 ST_GeomFromText('POINT(127.03027738155612 37.608892880519186)')
 ST_GeomFromText('POINT(127.0300264470298 37.60906937097365)')
 ST_GeomFromText('POINT(127.03002494883465 37.60920218980591)')
 ST_GeomFromText('POINT(127.02990040474548 37.60929247353268)')
 ST_GeomFromText('POINT(126.92957954313562 37.48434582688601)')
 ST_GeomFromText('POINT(127.04457796311088 37.644508020714326)')
 ST_GeomFromText('POINT(127.03506381148355 37.61138300513482)')
 ST_GeomFromText('POINT(127.06771242452486 37.597388530262165)')
 ST_GeomFromText('POINT(127.01671291712212 37.60298360508622)')
 ST_GeomFromText('POINT(127.01676510029375 37.60338102722304)')
 ST_GeomFromText('POINT(127.01338948765371 37.60335934815924)')
 ST_GeomFromText('POINT(127.02520739089546 37.60401517914956)')
 ST_GeomFromText('POINT(127.05763803662883 37.66462277941416)')
 ST_GeomFromText('POINT(127.05762240902338 37.6647204443595)')
 ST_GeomFromText('POINT(127.08351762080788 37.564260175939125)')
 ST_GeomFromText('POINT(127.02498521264901 37.64119033550552)')
 ST_GeomFromText('POINT(127.07108828621591 37.55097758834669)')
 ST_GeomFromText('POINT(126.90430545136446 37.493432956589714)')
 ST_GeomFromText('POINT(126.90442772014643 37.493344904663324)')
 ST_GeomFromText('POINT(127.07497218748266 37.65800059902434)')
 ST_GeomFromText('POINT(127.07490221975407 37.6578114309946)')
 ST_GeomFromText('POINT(127.07118946279681 37.551013285303526)')
 ST_GeomFromText('POINT(127.06650640649025 37.6644668324852)')
 ST_GeomFromText('POINT(127.07898396965629 37.537756663450104)')
 ST_GeomFromText('POINT(127.07895879278372 37.53777323976796)')
 ST_GeomFromText('POINT(127.07899971099938 37.53752858725867)')
 ST_GeomFromText('POINT(127.0760170658736 37.59004446116719)')
 ST_GeomFromText('POINT(127.08065206130658 37.537108273685234)')
 ST_GeomFromText('POINT(127.0761502477004 37.589964542910565)')
 ST_GeomFromText('POINT(127.07548531122465 37.533347943400436)')
 ST_GeomFromText('POINT(127.07505866592071 37.58959583529682)')
 ST_GeomFromText('POINT(127.07579786693418 37.53334445365232)')
 ST_GeomFromText('POINT(127.11325454419891 37.61392662628291)')
 ST_GeomFromText('POINT(127.07552443615813 37.53308765798573)')
 ST_GeomFromText('POINT(127.09308717978372 37.59752227995861)')
 ST_GeomFromText('POINT(127.07532561688893 37.53322911145463)')
 ST_GeomFromText('POINT(127.07530987256611 37.533241692259516)')
 ST_GeomFromText('POINT(127.14547297513546 37.53553433410897)')
 ST_GeomFromText('POINT(127.14600593934958 37.5375544017346)')
 ST_GeomFromText('POINT(127.09415199300206 37.55459134051904)')
 ST_GeomFromText('POINT(127.09425107773296 37.55458443731227)')
 ST_GeomFromText('POINT(127.09416268121583 37.554487200114345)')
 ST_GeomFromText('POINT(127.09441618253275 37.55448429468443)')
 ST_GeomFromText('POINT(127.02722681426292 37.621431486612956)')
 ST_GeomFromText('POINT(127.02381032630699 37.61850950227437)')
 ST_GeomFromText('POINT(127.01762253926368 37.630644029883605)')
 ST_GeomFromText('POINT(127.02520186667194 37.58618969761197)')
 ST_GeomFromText('POINT(127.02294048937743 37.63633070143543)')
 ST_GeomFromText('POINT(127.06083290513666 37.612621693139744)')
 ST_GeomFromText('POINT(127.01102723500047 37.64335990887604)')
 ST_GeomFromText('POINT(127.01224363065612 37.620106383587455)')
 ST_GeomFromText('POINT(127.01222504475935 37.62010429432185)')
